student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status,avg_grade,cumulative_gpa,courses_enrolled,physical_attendance_rate,sessions_attended,sessions_total,lms_activity_count,lms_total_minutes,lms_avg_session_minutes,lms_logins_monthly,school_name,program_name,exam_eligible,attendance_category,attendance_compliant,gpa_below_2.0,grade_below_40,performance_category,academic_at_risk,lms_engagement_index,low_lms_engagement,engagement_category,compliance_score,multiple_violations,overall_risk_score,risk_level,dropout_risk_score,dropout_risk,failure_risk_score,failure_risk,delay_risk_score,delay_risk
103324,Joyce Wambui,joyce.wambui3324@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,2,2,BSCP2.2,2023-12-19,Active,80.2,3.208333333333333,6.0,0.8511904761904762,143.0,168.0,522.0,16517.0,31.64176245210728,130.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Good,0,81.43525741029642,0,High,3,0,0,Low,0,0,0,0,0,0
103325,Rose Muthoni,rose.muthoni3325@strathmore.edu,Male,20,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-08-13,Active,77.37142857142858,3.095714285714286,7.0,0.8724489795918368,171.0,196.0,603.0,19338.0,32.069651741293534,150.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,94.07176287051482,0,High,3,0,0,Low,0,0,0,0,0,0
103326,Grace Mwangi,grace.mwangi3326@strathmore.edu,Female,22,SHSS_BSCP,BSCP,SHSS,3,1,BSCP3.1,2022-12-01,Active,71.88,2.874,5.0,0.8642857142857142,121.0,140.0,367.0,9914.0,27.01362397820164,91.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,57.25429017160687,0,Medium,3,0,0,Low,0,0,0,0,0,0
103327,Joyce Mwangi,joyce.mwangi3327@strathmore.edu,Male,19,SHSS_BSCP,BSCP,SHSS,2,2,BSCP2.2,2023-08-27,Active,74.38571428571429,2.974285714285714,7.0,0.8197278911564626,172.0,210.0,633.0,18286.0,28.88783570300158,158.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,98.75195007800312,0,High,3,0,0,Low,0,0,0,0,0,0
103328,Faith Kipchoge,faith.kipchoge3328@strathmore.edu,Female,21,SHSS_BSCP,BSCP,SHSS,2,2,BSCP2.2,2023-10-13,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,0.0,1,Very Low,3,0,3,Medium,3,0,0,0,0,0
103329,Michael Njeri,michael.njeri3329@strathmore.edu,Male,20,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-12-14,Active,77.95,3.1183333333333336,6.0,0.7857142857142857,132.0,168.0,519.0,17177.0,33.09633911368015,129.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,80.96723868954759,0,High,3,0,0,Low,0,0,0,0,0,0
103330,Joyce Nyambura,joyce.nyambura3330@strathmore.edu,Female,21,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-07-16,Active,71.88333333333334,2.8766666666666665,6.0,0.7976190476190476,134.0,168.0,333.0,8866.0,26.624624624624623,83.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Average,0,51.950078003120126,0,Medium,3,0,0,Low,0,0,0,0,0,0
103331,Mary Njeri,mary.njeri3331@strathmore.edu,Male,19,SHSS_BAIS,BAIS,SHSS,2,2,BAIS2.2,2023-09-24,Active,68.44285714285715,2.738571428571429,7.0,0.7806122448979592,153.0,196.0,492.0,13955.0,28.36382113821138,123.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Average,0,76.75507020280811,0,High,3,0,0,Low,0,0,0,0,0,0
103332,Faith Kariuki,faith.kariuki3332@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-12-17,Active,84.0,3.36,6.0,0.9166666666666666,154.0,168.0,665.0,22518.0,33.86165413533835,166.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Excellent,1,0,0,Good,0,100.0,0,High,3,0,0,Low,0,0,0,0,0,0
103333,Lucy Chebet,lucy.chebet3333@strathmore.edu,Female,23,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-12-14,Active,66.53999999999999,2.662,5.0,0.65,73.0,112.0,339.0,11849.0,34.95280235988201,84.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication,0,At Risk,0,0,0,Average,0,52.886115444617786,0,Medium,2,0,3,Medium,5,0,4,0,0,0
103334,Ann Kamau,ann.kamau3334@strathmore.edu,Female,23,SHSS_BADS,BADS,SHSS,3,1,BADS3.1,2022-11-29,Active,66.2,2.65,6.0,0.7261904761904763,122.0,168.0,327.0,7489.0,22.902140672782878,81.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Borderline,1,0,0,Average,0,51.014040561622465,0,Medium,3,0,1,Low,0,0,0,0,0,0
103335,Caroline Wanjiru,caroline.wanjiru3335@strathmore.edu,Male,24,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-11-08,Active,67.95,2.7175,4.0,0.7678571428571428,75.0,98.0,271.0,6368.0,23.498154981549817,67.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,42.27769110764431,1,Low,3,0,3,Medium,3,0,0,0,0,0
103336,Faith Mutua,faith.mutua3336@strathmore.edu,Female,18,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-10-20,Active,73.05714285714285,2.922857142857143,7.0,0.8418367346938774,165.0,196.0,659.0,22231.0,33.73444613050076,164.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,100.0,0,High,3,0,0,Low,0,0,0,0,0,0
103337,Vincent Mutua,vincent.mutua3337@strathmore.edu,Female,22,SHSS_BSCP,BSCP,SHSS,2,1,BSCP2.1,2023-11-11,Active,64.36666666666666,2.575,6.0,0.75,126.0,168.0,302.0,6861.0,22.718543046357617,75.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,47.113884555382214,1,Low,3,0,3,Medium,3,0,0,0,0,0
103338,Sarah Achieng,sarah.achieng3338@strathmore.edu,Male,19,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-10-22,Active,78.68571428571428,3.147142857142857,7.0,0.8928571428571429,186.0,210.0,590.0,16260.0,27.559322033898304,147.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Good,0,92.04368174726989,0,High,3,0,0,Low,0,0,0,0,0,0
103339,Peter Nyambura,peter.nyambura3339@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,2,1,BADS2.1,2023-08-06,Active,64.92857142857143,2.597142857142857,7.0,0.7448979591836735,146.0,196.0,356.0,9411.0,26.435393258426966,89.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Borderline,1,0,0,Average,0,55.53822152886115,0,Medium,3,0,1,Low,0,0,0,0,0,0
103340,Joseph Nyambura,joseph.nyambura3340@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,3,1,BAIS3.1,2022-11-09,Active,77.71666666666667,3.108333333333333,6.0,0.8214285714285715,138.0,168.0,591.0,19998.0,33.83756345177665,147.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,92.1996879875195,0,High,3,0,0,Low,0,0,0,0,0,0
103341,Michael Kibet,michael.kibet3341@strathmore.edu,Female,24,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-10-04,Active,84.725,3.3925,4.0,0.9107142857142856,79.0,84.0,357.0,11099.0,31.089635854341736,89.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Excellent,1,0,0,Good,0,55.69422776911076,0,Medium,3,0,0,Low,0,0,0,0,0,0
103342,Caroline Ochieng,caroline.ochieng3342@strathmore.edu,Female,18,SHSS_BACO,BACO,SHSS,1,2,BACO1.2,2024-10-26,Active,61.78333333333333,2.4716666666666667,6.0,0.6488095238095238,109.0,168.0,338.0,7871.0,23.28698224852071,84.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,0,At Risk,0,0,0,Below Average,1,52.73010920436817,0,Medium,2,0,5,High,5,0,4,0,2,0
103343,David Ochieng,david.ochieng3343@strathmore.edu,Male,22,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-08-04,Active,73.86666666666667,2.953333333333333,6.0,0.8412698412698413,153.0,182.0,481.0,13252.0,27.550935550935552,120.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Average,0,75.0390015600624,0,High,3,0,0,Low,0,0,0,0,0,0
103344,Peter Wanjiru,peter.wanjiru3344@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,2,2,BACO2.2,2023-07-19,Active,72.84285714285714,2.912857142857143,7.0,0.7397959183673469,145.0,196.0,540.0,17430.0,32.27777777777778,135.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Borderline,1,0,0,Average,0,84.24336973478938,0,High,3,0,1,Low,0,0,0,0,0,0
103345,Daniel Kamau,daniel.kamau3345@strathmore.edu,Male,24,SHSS_BADS,BADS,SHSS,4,1,BADS4.1,2021-08-07,Active,63.1,2.524,5.0,0.6714285714285714,89.0,126.0,237.0,7116.0,30.025316455696203,59.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Borderline,1,0,0,Average,0,36.973478939157566,1,Low,3,0,4,Medium,3,0,0,0,0,0
103346,Daniel Ochieng,daniel.ochieng3346@strathmore.edu,Male,21,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-09-21,Active,56.225,2.25,4.0,0.6696428571428572,69.0,98.0,243.0,6521.0,26.83539094650206,60.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology,0,At Risk,0,0,0,Below Average,1,37.909516380655226,1,Low,2,0,8,Critical,8,1,4,0,2,0
103347,Caroline Ochieng,caroline.ochieng3347@strathmore.edu,Male,19,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-11-28,Active,74.56666666666666,2.983333333333334,6.0,0.7202380952380952,121.0,168.0,517.0,14726.0,28.48355899419729,129.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Borderline,1,0,0,Average,0,80.65522620904837,0,High,3,0,1,Low,0,0,0,0,0,0
103348,Nancy Wambui,nancy.wambui3348@strathmore.edu,Female,24,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-11-14,Active,72.97999999999999,2.918,5.0,0.8642857142857142,95.0,112.0,478.0,14647.0,30.64225941422594,119.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,74.57098283931357,0,Medium,3,0,0,Low,0,0,0,0,0,0
103349,Ann Wangui,ann.wangui3349@strathmore.edu,Female,19,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-08-16,Active,76.41666666666667,3.056666666666666,6.0,0.8571428571428572,144.0,168.0,622.0,19263.0,30.969453376205788,155.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Good,0,97.03588143525741,0,High,3,0,0,Low,0,0,0,0,0,0
103350,Kevin Wangui,kevin.wangui3350@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-08-08,Active,76.81666666666666,3.0733333333333337,6.0,0.8452380952380952,142.0,168.0,533.0,15434.0,28.95684803001876,133.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Good,0,83.15132605304211,0,High,3,0,0,Low,0,0,0,0,0,0
103351,Rose Ochieng,rose.ochieng3351@strathmore.edu,Male,22,SHSS_BACO,BACO,SHSS,3,1,BACO3.1,2022-10-30,Active,86.11666666666667,3.445,6.0,0.8928571428571429,150.0,168.0,646.0,21228.0,32.860681114551085,161.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,100.0,0,High,3,0,0,Low,0,0,0,0,0,0
103352,John Achieng,john.achieng3352@strathmore.edu,Female,19,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-08-17,Active,68.56666666666666,2.7433333333333336,6.0,0.7619047619047619,128.0,168.0,416.0,13458.0,32.35096153846154,104.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Average,0,64.89859594383776,0,Medium,3,0,0,Low,0,0,0,0,0,0
103353,Caroline Wanjiru,caroline.wanjiru3353@strathmore.edu,Female,19,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-11-26,Active,68.11666666666666,2.725,6.0,0.7559523809523809,127.0,168.0,423.0,11369.0,26.87706855791962,105.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Average,0,65.99063962558502,0,Medium,3,0,0,Low,0,0,0,0,0,0
103354,Brian Mwangi,brian.mwangi3354@strathmore.edu,Male,22,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-07-26,Active,81.35,3.2525,4.0,0.9196428571428572,77.0,84.0,391.0,13988.0,35.77493606138108,97.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Excellent,1,0,0,Good,0,60.9984399375975,0,Medium,3,0,0,Low,0,0,0,0,0,0
103355,Michael Kamau,michael.kamau3355@strathmore.edu,Female,22,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-07-19,Active,77.57142857142857,3.1028571428571428,7.0,0.8571428571428571,168.0,196.0,585.0,16279.0,27.827350427350428,146.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Good,0,91.26365054602185,0,High,3,0,0,Low,0,0,0,0,0,0
103356,Emmanuel Ochieng,emmanuel.ochieng3356@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-12-28,Active,78.47142857142856,3.137142857142857,7.0,0.8826530612244898,173.0,196.0,625.0,18110.0,28.976,156.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,97.50390015600624,0,High,3,0,0,Low,0,0,0,0,0,0
103357,Faith Jepkorir,faith.jepkorir3357@strathmore.edu,Male,19,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-12-27,Active,64.21428571428571,2.5700000000000003,7.0,0.802721088435374,166.0,210.0,440.0,12799.0,29.088636363636365,110.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Average,0,68.64274570982839,0,Medium,3,0,0,Low,0,0,0,0,0,0
103358,Daniel Muthoni,daniel.muthoni3358@strathmore.edu,Female,22,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-12-24,Active,50.16666666666666,2.0066666666666664,6.0,0.5476190476190476,92.0,168.0,185.0,3896.0,21.05945945945946,46.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,0,At Risk,0,0,0,Below Average,1,28.861154446177846,1,Low,2,0,8,Critical,8,1,4,0,2,0
103359,Jane Achieng,jane.achieng3359@strathmore.edu,Male,20,SHSS_BADS,BADS,SHSS,2,1,BADS2.1,2023-08-24,Active,74.2,2.97,7.0,0.8112244897959184,159.0,196.0,583.0,18722.0,32.113207547169814,145.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Good,1,0,0,Average,0,90.95163806552262,0,High,3,0,0,Low,0,0,0,0,0,0
103360,Grace Chebet,grace.chebet3360@strathmore.edu,Male,20,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-07-17,Active,78.75714285714285,3.1514285714285712,7.0,0.8316326530612245,163.0,196.0,687.0,22285.0,32.438136826783115,171.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,100.0,0,High,3,0,0,Low,0,0,0,0,0,0
103361,Joyce Mwangi,joyce.mwangi3361@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2025-01-05,Active,66.75714285714285,2.6699999999999995,7.0,0.7346938775510204,144.0,196.0,385.0,11496.0,29.85974025974026,96.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Borderline,1,0,0,Average,0,60.06240249609984,0,Medium,3,0,1,Low,0,0,0,0,0,0
103362,Samuel Ochieng,samuel.ochieng3362@strathmore.edu,Female,21,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-09-11,Active,66.0,2.6375,4.0,0.6785714285714286,63.0,98.0,222.0,6189.0,27.87837837837838,55.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Borderline,1,0,0,Average,0,34.63338533541342,1,Low,3,0,4,Medium,3,0,0,0,0,0
103363,Samuel Nyambura,samuel.nyambura3363@strathmore.edu,Female,22,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-12-28,Active,83.275,3.33,4.0,0.9285714285714286,77.0,84.0,420.0,13771.0,32.78809523809524,105.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Excellent,1,0,0,Good,0,65.52262090483619,0,Medium,3,0,0,Low,0,0,0,0,0,0
103364,Ruth Kibet,ruth.kibet3364@strathmore.edu,Male,18,SHSS_BAIS,BAIS,SHSS,1,2,BAIS1.2,2024-09-08,Active,76.47142857142856,3.06,7.0,0.8316326530612245,163.0,196.0,536.0,17848.0,33.298507462686565,134.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,83.61934477379094,0,High,3,0,0,Low,0,0,0,0,0,0
103365,Kevin Muthoni,kevin.muthoni3365@strathmore.edu,Female,23,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2022-01-01,Active,73.05,2.92,4.0,0.7857142857142857,78.0,98.0,259.0,7088.0,27.366795366795365,64.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,40.40561622464899,1,Low,3,0,3,Medium,3,0,0,0,0,0
103366,Joyce Jepkorir,joyce.jepkorir3366@strathmore.edu,Male,21,SHSS_BACO,BACO,SHSS,3,1,BACO3.1,2022-09-13,Active,73.72,2.946,5.0,0.8428571428571429,118.0,140.0,388.0,11550.0,29.7680412371134,97.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,60.53042121684867,0,Medium,3,0,0,Low,0,0,0,0,0,0
103367,Ruth Ochieng,ruth.ochieng3367@strathmore.edu,Female,20,SHSS_BACO,BACO,SHSS,1,1,BACO1.1,2024-10-07,Active,65.7,2.627142857142857,7.0,0.7040816326530612,138.0,196.0,313.0,7525.0,24.04153354632588,78.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Borderline,1,0,0,Average,0,48.829953198127924,1,Low,3,0,4,Medium,3,0,0,0,0,0
103368,Ruth Njeri,ruth.njeri3368@strathmore.edu,Female,23,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-10-14,Active,77.05,3.08,4.0,0.8303571428571428,93.0,112.0,285.0,8163.0,28.64210526315789,71.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,44.46177847113885,1,Low,3,0,3,Medium,3,0,0,0,0,0
103369,Sarah Achieng,sarah.achieng3369@strathmore.edu,Female,21,SHSS_BACO,BACO,SHSS,4,2,BACO4.2,2021-11-09,Active,77.725,3.11,4.0,0.8928571428571428,74.0,84.0,319.0,7702.0,24.144200626959247,79.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,49.765990639625585,1,Low,3,0,3,Medium,3,0,0,0,0,0
103370,Rose Muthoni,rose.muthoni3370@strathmore.edu,Female,22,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-08-12,Active,70.475,2.82,4.0,0.7857142857142857,82.0,98.0,338.0,9323.0,27.58284023668639,84.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,52.73010920436817,0,Medium,3,0,0,Low,0,0,0,0,0,0
103371,Sarah Kibet,sarah.kibet3371@strathmore.edu,Female,22,SHSS_BSCP,BSCP,SHSS,4,2,BSCP4.2,2022-01-02,Active,68.775,2.75,4.0,0.9107142857142856,78.0,84.0,278.0,7331.0,26.3705035971223,69.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Excellent,1,0,0,Average,0,43.36973478939157,1,Low,3,0,3,Medium,3,0,0,0,0,0
103372,Lucy Njoroge,lucy.njoroge3372@strathmore.edu,Male,24,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-10-27,Active,75.85,3.0325,4.0,0.8392857142857143,82.0,98.0,309.0,8247.0,26.689320388349515,77.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Good,0,48.205928237129484,1,Low,3,0,3,Medium,3,0,0,0,0,0
103373,Mary Achieng,mary.achieng3373@strathmore.edu,Female,22,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-12-22,Active,73.46666666666667,2.9416666666666664,6.0,0.7916666666666666,133.0,168.0,498.0,15637.0,31.399598393574298,124.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,77.69110764430577,0,High,3,0,0,Low,0,0,0,0,0,0
103374,Joseph Mwangi,joseph.mwangi3374@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,2,2,BSCP2.2,2023-11-14,Active,75.8,3.031428571428571,7.0,0.8248299319727891,175.0,210.0,596.0,19384.0,32.52348993288591,149.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Good,0,92.97971918876755,0,High,3,0,0,Low,0,0,0,0,0,0
103375,Joyce Muthoni,joyce.muthoni3375@strathmore.edu,Female,18,SHSS_BACO,BACO,SHSS,1,2,BACO1.2,2024-07-16,Active,71.68333333333334,2.8666666666666667,6.0,0.7142857142857143,120.0,168.0,401.0,11546.0,28.793017456359102,100.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Borderline,1,0,0,Average,0,62.558502340093604,0,Medium,3,0,1,Low,0,0,0,0,0,0
103376,Emmanuel Muthoni,emmanuel.muthoni3376@strathmore.edu,Female,21,SHSS_BACO,BACO,SHSS,3,1,BACO3.1,2022-12-11,Active,78.03333333333333,3.12,6.0,0.875,147.0,168.0,536.0,16959.0,31.63992537313433,134.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Good,0,83.61934477379094,0,High,3,0,0,Low,0,0,0,0,0,0
103377,Nancy Njeri,nancy.njeri3377@strathmore.edu,Female,22,SHSS_BAIS,BAIS,SHSS,2,2,BAIS2.2,2024-01-02,Active,73.62857142857142,2.9442857142857144,7.0,0.7602040816326531,149.0,196.0,543.0,15190.0,27.97421731123389,135.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Average,0,84.71138845553821,0,High,3,0,0,Low,0,0,0,0,0,0
103378,Joseph Mutua,joseph.mutua3378@strathmore.edu,Female,21,SHSS_BSCP,BSCP,SHSS,4,2,BSCP4.2,2021-11-14,Active,69.15,2.765,4.0,0.8214285714285714,68.0,84.0,200.0,4692.0,23.46,50.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,31.201248049921997,1,Low,3,0,3,Medium,3,0,0,0,0,0
103379,Nancy Wambui,nancy.wambui3379@strathmore.edu,Female,19,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-09-05,Active,82.06666666666666,3.283333333333333,6.0,0.9345238095238096,157.0,168.0,539.0,18374.0,34.08905380333952,134.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Excellent,1,0,0,Good,0,84.08736349453977,0,High,3,0,0,Low,0,0,0,0,0,0
103380,Emmanuel Wambui,emmanuel.wambui3380@strathmore.edu,Male,23,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-08-14,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,0.0,1,Very Low,3,0,3,Medium,3,0,0,0,0,0
103381,Rose Kibet,rose.kibet3381@strathmore.edu,Female,18,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-10-01,Active,72.1,2.8857142857142857,7.0,0.8163265306122449,160.0,196.0,533.0,16494.0,30.94559099437148,133.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology,1,Good,1,0,0,Average,0,83.15132605304211,0,High,3,0,0,Low,0,0,0,0,0,0
103382,Faith Otieno,faith.otieno3382@strathmore.edu,Female,18,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-10-03,Active,71.47142857142858,2.86,7.0,0.8010204081632653,157.0,196.0,448.0,12165.0,27.154017857142858,112.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Average,0,69.89079563182527,0,Medium,3,0,0,Low,0,0,0,0,0,0
103383,Joyce Kibet,joyce.kibet3383@strathmore.edu,Female,19,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-12-06,Active,78.75714285714285,3.15,7.0,0.8826530612244898,173.0,196.0,750.0,26779.0,35.705333333333336,187.5,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,100.0,0,High,3,0,0,Low,0,0,0,0,0,0
103384,Michael Wangui,michael.wangui3384@strathmore.edu,Male,18,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-08-23,Active,60.18571428571429,2.404285714285714,7.0,0.5255102040816327,103.0,196.0,297.0,5766.0,19.41414141414141,74.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,0,At Risk,0,0,0,Below Average,1,46.33385335413416,1,Low,2,0,8,Critical,8,1,4,0,2,0
103385,Vincent Mwangi,vincent.mwangi3385@strathmore.edu,Female,21,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2024-08-26,Active,69.22857142857143,2.77,7.0,0.7397959183673469,145.0,196.0,435.0,11706.0,26.910344827586208,108.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy,1,Borderline,1,0,0,Average,0,67.86271450858035,0,Medium,3,0,1,Low,0,0,0,0,0,0
103386,Rose Kipchoge,rose.kipchoge3386@strathmore.edu,Female,23,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-08-02,Active,75.48333333333333,3.018333333333333,6.0,0.8214285714285715,138.0,168.0,443.0,11691.0,26.390519187358915,110.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Good,0,69.11076443057722,0,Medium,3,0,0,Low,0,0,0,0,0,0
103387,Daniel Achieng,daniel.achieng3387@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-12-11,Active,67.64285714285714,2.705714285714285,7.0,0.8010204081632653,157.0,196.0,481.0,14794.0,30.75675675675676,120.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication,1,Good,1,0,0,Average,0,75.0390015600624,0,High,3,0,0,Low,0,0,0,0,0,0
103388,Ann Mutua,ann.mutua3388@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2022-01-06,Active,72.225,2.89,4.0,0.7767857142857143,66.0,84.0,322.0,8919.0,27.69875776397516,80.5,School of Humanities and Social Sciences,Bachelor of Arts in International Studies,1,Good,1,0,0,Average,0,50.23400936037441,1,Medium,3,0,3,Medium,3,0,0,0,0,0
