student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status,avg_grade,cumulative_gpa,courses_enrolled,physical_attendance_rate,sessions_attended,sessions_total,lms_activity_count,lms_total_minutes,lms_avg_session_minutes,lms_logins_monthly,school_name,program_name
103843,Peter Kibet,peter.kibet3843@strathmore.edu,Female,21,SHSS_BSCP,BSCP,SHSS,2,1,BSCP2.1,2023-10-01,Active,68.73333333333333,2.7516666666666665,6.0,0.7857142857142857,132.0,168.0,432.0,12699.0,29.395833333333332,108.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103844,Rose Muthoni,rose.muthoni3844@strathmore.edu,Male,22,SHSS_BACO,BACO,SHSS,2,2,BACO2.2,2023-12-13,Active,61.65,2.465,6.0,0.6488095238095238,120.0,182.0,385.0,9986.0,25.93766233766234,96.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103845,Daniel Mwangi,daniel.mwangi3845@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-08-22,Active,76.06666666666666,3.0416666666666665,6.0,0.8273809523809524,139.0,168.0,502.0,15899.0,31.671314741035857,125.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103846,Joyce Chebet,joyce.chebet3846@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,2,2,BACO2.2,2023-08-22,Active,74.08333333333333,2.9616666666666664,6.0,0.7976190476190476,146.0,182.0,458.0,13166.0,28.746724890829693,114.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103847,Michael Wambui,michael.wambui3847@strathmore.edu,Male,21,SHSS_BACO,BACO,SHSS,4,2,BACO4.2,2021-08-16,Active,69.85,2.7925,4.0,0.7678571428571428,63.0,84.0,250.0,6186.0,24.744,62.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103848,John Wangui,john.wangui3848@strathmore.edu,Female,21,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-10-30,Active,76.52857142857144,3.062857142857143,7.0,0.8248299319727891,175.0,210.0,650.0,23028.0,35.42769230769231,162.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103849,Joyce Otieno,joyce.otieno3849@strathmore.edu,Male,20,SHSS_BSCP,BSCP,SHSS,3,2,BSCP3.2,2022-09-15,Active,81.06,3.242,5.0,0.85,119.0,140.0,563.0,17894.0,31.783303730017764,140.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103850,Grace Njeri,grace.njeri3850@strathmore.edu,Female,21,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-07-25,Active,75.14999999999999,3.0066666666666664,6.0,0.7301587301587302,136.0,182.0,524.0,15868.0,30.282442748091604,131.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103851,Kevin Chebet,kevin.chebet3851@strathmore.edu,Male,20,SHSS_BACO,BACO,SHSS,1,2,BACO1.2,2024-11-05,Active,82.39999999999999,3.296666666666667,6.0,0.8928571428571429,150.0,168.0,499.0,15541.0,31.14428857715431,124.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103852,Emmanuel Kipchoge,emmanuel.kipchoge3852@strathmore.edu,Male,22,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-08-06,Active,68.68571428571428,2.7471428571428573,7.0,0.6904761904761905,148.0,210.0,440.0,11822.0,26.868181818181817,110.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103853,Samuel Njeri,samuel.njeri3853@strathmore.edu,Female,21,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-07-20,Active,71.75,2.8716666666666666,6.0,0.7380952380952381,124.0,168.0,335.0,10359.0,30.922388059701493,83.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103854,Ann Jepkorir,ann.jepkorir3854@strathmore.edu,Female,20,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2024-11-13,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103855,Joyce Wanjiru,joyce.wanjiru3855@strathmore.edu,Male,24,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-07-26,Active,74.92,2.998,5.0,0.8285714285714286,116.0,140.0,458.0,13998.0,30.563318777292576,114.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103856,Joyce Kariuki,joyce.kariuki3856@strathmore.edu,Male,22,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-10-20,Active,78.275,3.1325000000000003,4.0,0.9107142857142857,76.0,84.0,307.0,9446.0,30.76872964169381,76.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103857,Emmanuel Kamau,emmanuel.kamau3857@strathmore.edu,Female,22,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-12-01,Active,82.125,3.285,4.0,0.8392857142857143,70.0,84.0,365.0,9761.0,26.742465753424657,91.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103858,Vincent Kipchoge,vincent.kipchoge3858@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,3,2,BADS3.2,2022-11-21,Active,71.58,2.862,5.0,0.8142857142857143,114.0,140.0,439.0,12504.0,28.482915717539864,109.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103859,Samuel Mutua,samuel.mutua3859@strathmore.edu,Male,20,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-11-12,Active,71.92857142857143,2.8771428571428572,7.0,0.7329931972789117,151.0,210.0,447.0,11183.0,25.017897091722595,111.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103860,James Mwangi,james.mwangi3860@strathmore.edu,Male,23,SHSS_BSCP,BSCP,SHSS,3,1,BSCP3.1,2022-11-09,Active,76.11666666666666,3.043333333333333,6.0,0.8392857142857143,141.0,168.0,473.0,13407.0,28.3446088794926,118.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103861,Joyce Mutua,joyce.mutua3861@strathmore.edu,Female,19,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-11-01,Active,75.36666666666666,3.0133333333333336,6.0,0.7976190476190476,134.0,168.0,524.0,16541.0,31.56679389312977,131.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103862,Mary Njoroge,mary.njoroge3862@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,2,1,BAIS2.1,2023-09-07,Active,73.82857142857142,2.9528571428571424,7.0,0.7908163265306122,155.0,196.0,569.0,18422.0,32.37609841827768,142.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103863,Jane Njeri,jane.njeri3863@strathmore.edu,Male,22,SHSS_BADS,BADS,SHSS,3,1,BADS3.1,2022-10-20,Active,61.2,2.448,5.0,0.6571428571428571,92.0,140.0,287.0,6464.0,22.522648083623693,71.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103864,Vincent Kariuki,vincent.kariuki3864@strathmore.edu,Male,18,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-09-24,Active,70.98571428571428,2.8385714285714285,7.0,0.729591836734694,143.0,196.0,499.0,15066.0,30.19238476953908,124.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103865,Michael Ochieng,michael.ochieng3865@strathmore.edu,Female,21,SHSS_BACO,BACO,SHSS,2,2,BACO2.2,2023-10-08,Active,69.35714285714286,2.775714285714286,7.0,0.7653061224489796,158.0,210.0,459.0,14780.0,32.20043572984749,114.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103866,Lucy Mwangi,lucy.mwangi3866@strathmore.edu,Male,19,SHSS_BACO,BACO,SHSS,1,1,BACO1.1,2024-07-22,Active,68.31666666666666,2.731666666666667,6.0,0.7738095238095237,130.0,168.0,421.0,12383.0,29.413301662707838,105.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103867,Emmanuel Kibet,emmanuel.kibet3867@strathmore.edu,Female,23,SHSS_BADS,BADS,SHSS,4,1,BADS4.1,2022-01-01,Active,79.55,3.1825,4.0,0.8392857142857143,82.0,98.0,317.0,8787.0,27.7192429022082,79.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103868,Joseph Muthoni,joseph.muthoni3868@strathmore.edu,Male,20,SHSS_BSCP,BSCP,SHSS,2,1,BSCP2.1,2023-07-25,Active,69.12857142857142,2.7657142857142856,7.0,0.7142857142857143,140.0,196.0,553.0,14970.0,27.070524412296564,138.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103869,John Chebet,john.chebet3869@strathmore.edu,Female,24,SHSS_BACO,BACO,SHSS,4,2,BACO4.2,2021-08-19,Active,76.1,3.045,4.0,0.8214285714285714,71.0,84.0,260.0,6939.0,26.68846153846154,65.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103870,Faith Kamau,faith.kamau3870@strathmore.edu,Female,22,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-10-13,Active,64.33333333333333,2.5733333333333333,6.0,0.5416666666666666,91.0,168.0,300.0,7720.0,25.733333333333334,75.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103871,Mary Kibet,mary.kibet3871@strathmore.edu,Female,24,SHSS_BADS,BADS,SHSS,4,1,BADS4.1,2022-01-07,Active,77.625,3.105,4.0,0.7767857142857143,65.0,84.0,319.0,9374.0,29.385579937304076,79.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103872,Lucy Jepkorir,lucy.jepkorir3872@strathmore.edu,Male,21,SHSS_BSCP,BSCP,SHSS,3,1,BSCP3.1,2022-09-06,Active,80.46000000000001,3.218,5.0,0.85,119.0,140.0,311.0,10455.0,33.61736334405145,77.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103873,David Wanjiru,david.wanjiru3873@strathmore.edu,Male,20,SHSS_BADS,BADS,SHSS,3,2,BADS3.2,2022-08-28,Active,78.44,3.1380000000000003,5.0,0.9071428571428571,127.0,140.0,430.0,14665.0,34.104651162790695,107.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103874,Rose Wambui,rose.wambui3874@strathmore.edu,Male,24,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-08-17,Active,70.45,2.8200000000000003,4.0,0.6428571428571428,55.0,84.0,238.0,7578.0,31.840336134453782,59.5,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103875,Joyce Achieng,joyce.achieng3875@strathmore.edu,Female,21,SHSS_BADS,BADS,SHSS,2,1,BADS2.1,2023-10-14,Active,73.27142857142857,2.93,7.0,0.7857142857142857,154.0,196.0,483.0,14954.0,30.96066252587992,120.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103876,Joseph Muthoni,joseph.muthoni3876@strathmore.edu,Female,24,SHSS_BADS,BADS,SHSS,4,1,BADS4.1,2022-01-02,Active,73.85,2.9525,4.0,0.8035714285714286,90.0,112.0,264.0,7837.0,29.685606060606062,66.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103877,Peter Mutua,peter.mutua3877@strathmore.edu,Male,18,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-11-15,Active,62.26666666666667,2.4883333333333333,6.0,0.6309523809523809,106.0,168.0,393.0,11551.0,29.391857506361323,98.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103878,David Otieno,david.otieno3878@strathmore.edu,Female,23,SHSS_BADS,BADS,SHSS,3,1,BADS3.1,2022-08-08,Active,64.1,2.566,5.0,0.7285714285714286,102.0,140.0,385.0,13764.0,35.750649350649354,96.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103879,Grace Muthoni,grace.muthoni3879@strathmore.edu,Male,22,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-07-17,Active,55.0,2.2,5.0,0.6428571428571429,82.0,126.0,190.0,4459.0,23.46842105263158,47.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103880,Joyce Wambui,joyce.wambui3880@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,1,1,BACO1.1,2024-12-10,Active,74.64285714285714,2.9842857142857144,7.0,0.770408163265306,151.0,196.0,493.0,14883.0,30.188640973630832,123.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103881,Daniel Wambui,daniel.wambui3881@strathmore.edu,Male,19,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-11-24,Active,79.2,3.1700000000000004,7.0,0.8928571428571429,175.0,196.0,633.0,21095.0,33.325434439178515,158.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103882,Mary Wanjiru,mary.wanjiru3882@strathmore.edu,Male,22,SHSS_BSCP,BSCP,SHSS,2,1,BSCP2.1,2023-09-17,Active,60.56666666666666,2.42,6.0,0.6488095238095238,109.0,168.0,321.0,8086.0,25.190031152647975,80.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103883,Grace Kariuki,grace.kariuki3883@strathmore.edu,Female,20,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2024-09-04,Active,72.7,2.9085714285714284,7.0,0.7959183673469388,156.0,196.0,488.0,13851.0,28.383196721311474,122.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103884,Nancy Kariuki,nancy.kariuki3884@strathmore.edu,Male,22,SHSS_BSCP,BSCP,SHSS,2,1,BSCP2.1,2023-11-20,Active,77.81428571428572,3.1142857142857143,7.0,0.8061224489795917,158.0,196.0,629.0,21612.0,34.35930047694754,157.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103885,Vincent Kipchoge,vincent.kipchoge3885@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-08-13,Active,76.95,3.0766666666666667,6.0,0.8035714285714285,135.0,168.0,514.0,15271.0,29.71011673151751,128.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103886,Jane Otieno,jane.otieno3886@strathmore.edu,Female,23,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-12-04,Active,58.85,2.355,4.0,0.6607142857142857,55.0,84.0,208.0,5202.0,25.009615384615383,52.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103887,Michael Wangui,michael.wangui3887@strathmore.edu,Female,21,SHSS_BAIS,BAIS,SHSS,4,1,BAIS4.1,2021-07-27,Active,66.5,2.66,4.0,0.6696428571428572,75.0,112.0,269.0,7644.0,28.41635687732342,67.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103888,Michael Kariuki,michael.kariuki3888@strathmore.edu,Female,20,SHSS_BAIS,BAIS,SHSS,2,2,BAIS2.2,2023-10-08,Active,82.16666666666667,3.285,6.0,0.8492063492063492,155.0,182.0,691.0,22182.0,32.101302460202604,172.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103889,Kevin Jepkorir,kevin.jepkorir3889@strathmore.edu,Female,24,SHSS_BAIS,BAIS,SHSS,4,2,BAIS4.2,2021-08-21,Active,76.45,3.06,4.0,0.7589285714285714,61.0,84.0,367.0,11445.0,31.185286103542236,91.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103890,Michael Kamau,michael.kamau3890@strathmore.edu,Female,24,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-10-19,Active,78.0,3.1225,4.0,0.8571428571428572,96.0,112.0,359.0,11777.0,32.8050139275766,89.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103891,Kevin Wanjiru,kevin.wanjiru3891@strathmore.edu,Male,24,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-11-30,Active,72.42,2.898,5.0,0.8214285714285714,106.0,126.0,388.0,10364.0,26.711340206185568,97.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103892,James Mwangi,james.mwangi3892@strathmore.edu,Male,21,SHSS_BADS,BADS,SHSS,1,1,BADS1.1,2024-07-16,Active,78.68333333333334,3.1483333333333334,6.0,0.8333333333333334,140.0,168.0,455.0,15798.0,34.72087912087912,113.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103893,Vincent Mwangi,vincent.mwangi3893@strathmore.edu,Female,20,SHSS_BAIS,BAIS,SHSS,3,1,BAIS3.1,2023-01-08,Active,65.68333333333334,2.6266666666666665,6.0,0.7321428571428571,123.0,168.0,428.0,13601.0,31.77803738317757,107.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103894,Lucy Ochieng,lucy.ochieng3894@strathmore.edu,Female,24,SHSS_BAIS,BAIS,SHSS,4,1,BAIS4.1,2021-09-29,Active,85.325,3.415,4.0,0.9017857142857143,88.0,98.0,379.0,13044.0,34.41688654353562,94.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103895,John Njoroge,john.njoroge3895@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,1,2,BSCP1.2,2024-09-09,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103896,Samuel Chebet,samuel.chebet3896@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,1,1,BACO1.1,2024-12-07,Active,71.55,2.861666666666667,6.0,0.7202380952380952,121.0,168.0,382.0,11671.0,30.55235602094241,95.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103897,Michael Kibet,michael.kibet3897@strathmore.edu,Female,22,SHSS_BADS,BADS,SHSS,3,1,BADS3.1,2022-12-18,Active,60.95000000000001,2.4383333333333335,6.0,0.7261904761904763,122.0,168.0,325.0,9364.0,28.81230769230769,81.25,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103898,John Ochieng,john.ochieng3898@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,1,2,BAIS1.2,2025-01-07,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103899,Sarah Wangui,sarah.wangui3899@strathmore.edu,Female,18,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2024-10-06,Active,62.199999999999996,2.488571428571429,7.0,0.7142857142857143,140.0,196.0,459.0,12517.0,27.270152505446625,114.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103900,Lucy Kariuki,lucy.kariuki3900@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-12-24,Active,69.35000000000001,2.7733333333333334,6.0,0.7321428571428571,123.0,168.0,378.0,12462.0,32.96825396825397,94.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103901,Faith Njeri,faith.njeri3901@strathmore.edu,Female,23,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-07-13,Active,83.36,3.3340000000000005,5.0,0.8571428571428571,120.0,140.0,459.0,14305.0,31.16557734204793,114.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103902,Jane Njeri,jane.njeri3902@strathmore.edu,Female,18,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-12-15,Active,66.42857142857143,2.6557142857142857,7.0,0.7448979591836735,146.0,196.0,398.0,12881.0,32.3643216080402,99.5,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103903,Samuel Kamau,samuel.kamau3903@strathmore.edu,Male,18,SHSS_BADS,BADS,SHSS,1,2,BADS1.2,2024-09-02,Active,78.06666666666666,3.1216666666666666,6.0,0.9166666666666666,154.0,168.0,582.0,17999.0,30.92611683848797,145.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103904,Ruth Kamau,ruth.kamau3904@strathmore.edu,Female,19,SHSS_BACO,BACO,SHSS,2,1,BACO2.1,2023-12-01,Active,74.8,2.9916666666666667,6.0,0.8333333333333334,140.0,168.0,546.0,17869.0,32.727106227106226,136.5,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103905,Jane Wangui,jane.wangui3905@strathmore.edu,Male,19,SHSS_BAIS,BAIS,SHSS,2,1,BAIS2.1,2023-12-19,Active,68.67142857142856,2.7457142857142856,7.0,0.6122448979591837,120.0,196.0,395.0,9753.0,24.691139240506327,98.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103906,Joyce Achieng,joyce.achieng3906@strathmore.edu,Female,23,SHSS_BSCP,BSCP,SHSS,4,2,BSCP4.2,2021-07-27,Active,71.325,2.85,4.0,0.7053571428571428,56.0,84.0,355.0,10946.0,30.833802816901407,88.75,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103907,Vincent Mutua,vincent.mutua3907@strathmore.edu,Female,22,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-10-21,Active,71.11666666666666,2.845,6.0,0.7797619047619048,143.0,182.0,404.0,12906.0,31.945544554455445,101.0,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103908,Grace Chebet,grace.chebet3908@strathmore.edu,Female,20,SHSS_BACO,BACO,SHSS,2,2,BACO2.2,2023-12-25,Active,75.38333333333333,3.015,6.0,0.7202380952380952,135.0,182.0,447.0,13321.0,29.80089485458613,111.75,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103909,Joseph Nyambura,joseph.nyambura3909@strathmore.edu,Male,21,SHSS_BACO,BACO,SHSS,1,2,BACO1.2,2024-10-25,Active,69.67142857142856,2.7857142857142856,7.0,0.7857142857142857,154.0,196.0,484.0,13261.0,27.39876033057851,121.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103910,Joyce Chebet,joyce.chebet3910@strathmore.edu,Male,21,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-08-04,Active,83.5,3.3414285714285716,7.0,0.923469387755102,181.0,196.0,709.0,23952.0,33.782792665726376,177.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103911,Kevin Njeri,kevin.njeri3911@strathmore.edu,Female,21,SHSS_BADS,BADS,SHSS,4,2,BADS4.2,2021-07-19,Active,76.475,3.06,4.0,0.8214285714285714,69.0,84.0,358.0,10171.0,28.410614525139664,89.5,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103912,John Kipchoge,john.kipchoge3912@strathmore.edu,Female,20,SHSS_BSCP,BSCP,SHSS,3,2,BSCP3.2,2022-09-13,Active,66.2,2.648,5.0,0.7071428571428571,99.0,140.0,382.0,12167.0,31.850785340314136,95.5,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103913,Joyce Wanjiru,joyce.wanjiru3913@strathmore.edu,Female,20,SHSS_BACO,BACO,SHSS,3,2,BACO3.2,2022-10-30,Active,77.06666666666666,3.0816666666666666,6.0,0.8809523809523809,148.0,168.0,501.0,14360.0,28.6626746506986,125.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103914,Caroline Wanjiru,caroline.wanjiru3914@strathmore.edu,Female,21,SHSS_BACO,BACO,SHSS,1,1,BACO1.1,2024-11-25,Active,75.15714285714286,3.005714285714286,7.0,0.7857142857142857,154.0,196.0,545.0,16829.0,30.878899082568807,136.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103915,Mary Chebet,mary.chebet3915@strathmore.edu,Female,23,SHSS_BACO,BACO,SHSS,4,2,BACO4.2,2022-01-02,Active,84.75,3.39,4.0,0.9285714285714286,77.0,84.0,436.0,14802.0,33.94954128440367,109.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103916,Samuel Jepkorir,samuel.jepkorir3916@strathmore.edu,Male,23,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-10-05,Active,77.5,3.0975,4.0,0.7857142857142857,63.0,84.0,333.0,11064.0,33.22522522522522,83.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103917,Daniel Kibet,daniel.kibet3917@strathmore.edu,Male,21,SHSS_BACO,BACO,SHSS,4,1,BACO4.1,2021-12-16,Active,88.7,3.5475000000000003,4.0,0.9732142857142858,95.0,98.0,453.0,13909.0,30.70419426048565,113.25,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103918,Mary Kipchoge,mary.kipchoge3918@strathmore.edu,Female,23,SHSS_BSCP,BSCP,SHSS,3,1,BSCP3.1,2022-07-19,Active,69.44,2.778,5.0,0.6928571428571428,97.0,140.0,289.0,7427.0,25.698961937716263,72.25,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103919,Brian Jepkorir,brian.jepkorir3919@strathmore.edu,Male,20,SHSS_BAIS,BAIS,SHSS,3,1,BAIS3.1,2022-11-07,Active,76.9,3.076,5.0,0.7714285714285715,108.0,140.0,375.0,10284.0,27.424,93.75,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103920,Samuel Njeri,samuel.njeri3920@strathmore.edu,Male,21,SHSS_BSCP,BSCP,SHSS,1,1,BSCP1.1,2024-07-14,Active,63.98571428571429,2.557142857142857,7.0,0.673469387755102,132.0,196.0,360.0,8579.0,23.830555555555556,90.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103921,Michael Jepkorir,michael.jepkorir3921@strathmore.edu,Male,19,SHSS_BAIS,BAIS,SHSS,1,1,BAIS1.1,2024-07-23,Active,72.26666666666667,2.891666666666667,6.0,0.7916666666666666,133.0,168.0,520.0,15818.0,30.41923076923077,130.0,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103922,Michael Kibet,michael.kibet3922@strathmore.edu,Male,20,SHSS_BADS,BADS,SHSS,3,2,BADS3.2,2022-10-15,Active,67.82000000000001,2.7119999999999997,5.0,0.7714285714285715,108.0,140.0,351.0,10520.0,29.97150997150997,87.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103923,Jane Jepkorir,jane.jepkorir3923@strathmore.edu,Male,20,SHSS_BADS,BADS,SHSS,2,2,BADS2.2,2023-12-23,Active,70.66666666666667,2.83,6.0,0.7063492063492064,124.0,182.0,431.0,11670.0,27.07656612529002,107.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103924,Jane Wangui,jane.wangui3924@strathmore.edu,Female,22,SHSS_BADS,BADS,SHSS,3,2,BADS3.2,2022-10-02,Active,76.91666666666667,3.0766666666666667,6.0,0.8095238095238094,136.0,168.0,535.0,18501.0,34.581308411214955,133.75,School of Humanities and Social Sciences,Bachelor of Arts in Development Studies and Philosophy
103925,Grace Wambui,grace.wambui3925@strathmore.edu,Female,23,SHSS_BSCP,BSCP,SHSS,4,1,BSCP4.1,2021-07-18,Active,65.975,2.6399999999999997,4.0,0.6160714285714286,60.0,98.0,236.0,6194.0,26.24576271186441,59.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology
103926,Grace Ochieng,grace.ochieng3926@strathmore.edu,Male,23,SHSS_BACO,BACO,SHSS,3,2,BACO3.2,2022-11-23,Active,68.66,2.746,5.0,0.6142857142857142,86.0,140.0,268.0,7577.0,28.27238805970149,67.0,School of Humanities and Social Sciences,Bachelor of Arts in Communication
103927,Nancy Wanjiru,nancy.wanjiru3927@strathmore.edu,Male,21,SHSS_BAIS,BAIS,SHSS,3,2,BAIS3.2,2022-09-22,Active,79.42,3.1740000000000004,5.0,0.8642857142857142,121.0,140.0,537.0,16449.0,30.631284916201118,134.25,School of Humanities and Social Sciences,Bachelor of Arts in International Studies
103928,Ann Kipchoge,ann.kipchoge3928@strathmore.edu,Female,23,SHSS_BSCP,BSCP,SHSS,4,2,BSCP4.2,2021-10-25,Active,82.225,3.2875,4.0,0.8928571428571428,76.0,84.0,384.0,13095.0,34.1015625,96.0,School of Humanities and Social Sciences,Bachelor of Science in Psychology
