user_id,username,email,role,full_name,is_active
U_104365,caroline.wambui4365,caroline.wambui4365@strathmore.edu,student,Caroline Wambui,True
U_104366,joseph.wangui4366,joseph.wangui4366@strathmore.edu,student,Joseph Wangui,True
U_104367,caroline.njoroge4367,caroline.njoroge4367@strathmore.edu,student,Caroline Njoroge,True
U_104368,james.mwangi4368,james.mwangi4368@strathmore.edu,student,James Mwangi,True
U_104369,david.chebet4369,david.chebet4369@strathmore.edu,student,David Chebet,True
U_104370,lucy.jepkorir4370,lucy.jepkorir4370@strathmore.edu,student,Lucy Jepkorir,True
U_104371,rose.wangui4371,rose.wangui4371@strathmore.edu,student,Rose Wangui,True
U_104372,vincent.achieng4372,vincent.achieng4372@strathmore.edu,student,Vincent Achieng,True
U_104373,sarah.muthoni4373,sarah.muthoni4373@strathmore.edu,student,Sarah Muthoni,True
U_104374,sarah.kariuki4374,sarah.kariuki4374@strathmore.edu,student,Sarah Kariuki,True
U_104375,kevin.kariuki4375,kevin.kariuki4375@strathmore.edu,student,Kevin Kariuki,True
U_104376,joyce.kariuki4376,joyce.kariuki4376@strathmore.edu,student,Joyce Kariuki,True
U_104377,lucy.wangui4377,lucy.wangui4377@strathmore.edu,student,Lucy Wangui,True
U_104378,joyce.nyambura4378,joyce.nyambura4378@strathmore.edu,student,Joyce Nyambura,True
U_104379,vincent.ochieng4379,vincent.ochieng4379@strathmore.edu,student,Vincent Ochieng,True
U_104380,james.kariuki4380,james.kariuki4380@strathmore.edu,student,James Kariuki,True
U_104381,vincent.chebet4381,vincent.chebet4381@strathmore.edu,student,Vincent Chebet,True
U_104382,david.muthoni4382,david.muthoni4382@strathmore.edu,student,David Muthoni,True
U_104383,daniel.kamau4383,daniel.kamau4383@strathmore.edu,student,Daniel Kamau,True
U_104384,mary.ochieng4384,mary.ochieng4384@strathmore.edu,student,Mary Ochieng,True
U_104385,caroline.njoroge4385,caroline.njoroge4385@strathmore.edu,student,Caroline Njoroge,True
U_104386,brian.ochieng4386,brian.ochieng4386@strathmore.edu,student,Brian Ochieng,True
U_104387,ruth.kariuki4387,ruth.kariuki4387@strathmore.edu,student,Ruth Kariuki,True
U_104388,vincent.wangui4388,vincent.wangui4388@strathmore.edu,student,Vincent Wangui,True
U_104389,emmanuel.ochieng4389,emmanuel.ochieng4389@strathmore.edu,student,Emmanuel Ochieng,True
U_104390,daniel.mutua4390,daniel.mutua4390@strathmore.edu,student,Daniel Mutua,False
U_104391,faith.mutua4391,faith.mutua4391@strathmore.edu,student,Faith Mutua,True
U_104392,jane.kamau4392,jane.kamau4392@strathmore.edu,student,Jane Kamau,True
U_104393,michael.mwangi4393,michael.mwangi4393@strathmore.edu,student,Michael Mwangi,True
U_104394,rose.wanjiru4394,rose.wanjiru4394@strathmore.edu,student,Rose Wanjiru,True
U_104395,ruth.muthoni4395,ruth.muthoni4395@strathmore.edu,student,Ruth Muthoni,True
U_104396,rose.ochieng4396,rose.ochieng4396@strathmore.edu,student,Rose Ochieng,True
U_104397,lucy.mutua4397,lucy.mutua4397@strathmore.edu,student,Lucy Mutua,True
U_104398,michael.ochieng4398,michael.ochieng4398@strathmore.edu,student,Michael Ochieng,True
U_104399,ann.mwangi4399,ann.mwangi4399@strathmore.edu,student,Ann Mwangi,True
U_104400,peter.mutua4400,peter.mutua4400@strathmore.edu,student,Peter Mutua,True
U_104401,joyce.chebet4401,joyce.chebet4401@strathmore.edu,student,Joyce Chebet,True
U_104402,jane.achieng4402,jane.achieng4402@strathmore.edu,student,Jane Achieng,True
U_104403,samuel.otieno4403,samuel.otieno4403@strathmore.edu,student,Samuel Otieno,True
U_104404,david.kipchoge4404,david.kipchoge4404@strathmore.edu,student,David Kipchoge,True
U_104405,ann.mutua4405,ann.mutua4405@strathmore.edu,student,Ann Mutua,True
U_104406,jane.wanjiru4406,jane.wanjiru4406@strathmore.edu,student,Jane Wanjiru,True
U_104407,brian.kipchoge4407,brian.kipchoge4407@strathmore.edu,student,Brian Kipchoge,True
U_104408,nancy.kibet4408,nancy.kibet4408@strathmore.edu,student,Nancy Kibet,True
U_104409,joyce.mutua4409,joyce.mutua4409@strathmore.edu,student,Joyce Mutua,True
U_104410,sarah.mutua4410,sarah.mutua4410@strathmore.edu,student,Sarah Mutua,True
U_104411,mary.kipchoge4411,mary.kipchoge4411@strathmore.edu,student,Mary Kipchoge,True
U_104412,nancy.achieng4412,nancy.achieng4412@strathmore.edu,student,Nancy Achieng,True
U_104413,james.otieno4413,james.otieno4413@strathmore.edu,student,James Otieno,True
U_104414,grace.kamau4414,grace.kamau4414@strathmore.edu,student,Grace Kamau,True
U_104415,ann.kariuki4415,ann.kariuki4415@strathmore.edu,student,Ann Kariuki,True
U_104416,james.njoroge4416,james.njoroge4416@strathmore.edu,student,James Njoroge,True
U_104417,nancy.wangui4417,nancy.wangui4417@strathmore.edu,student,Nancy Wangui,True
U_104418,grace.nyambura4418,grace.nyambura4418@strathmore.edu,student,Grace Nyambura,True
U_104419,ruth.ochieng4419,ruth.ochieng4419@strathmore.edu,student,Ruth Ochieng,True
U_104420,james.chebet4420,james.chebet4420@strathmore.edu,student,James Chebet,True
U_104421,ann.jepkorir4421,ann.jepkorir4421@strathmore.edu,student,Ann Jepkorir,True
U_104422,daniel.achieng4422,daniel.achieng4422@strathmore.edu,student,Daniel Achieng,True
U_104423,joyce.achieng4423,joyce.achieng4423@strathmore.edu,student,Joyce Achieng,True
U_104424,emmanuel.wambui4424,emmanuel.wambui4424@strathmore.edu,student,Emmanuel Wambui,True
U_104425,ruth.wambui4425,ruth.wambui4425@strathmore.edu,student,Ruth Wambui,True
U_104426,david.mutua4426,david.mutua4426@strathmore.edu,student,David Mutua,True
U_104427,lucy.kamau4427,lucy.kamau4427@strathmore.edu,student,Lucy Kamau,True
U_104428,jane.nyambura4428,jane.nyambura4428@strathmore.edu,student,Jane Nyambura,True
U_104429,vincent.njeri4429,vincent.njeri4429@strathmore.edu,student,Vincent Njeri,True
U_104430,ruth.ochieng4430,ruth.ochieng4430@strathmore.edu,student,Ruth Ochieng,True
U_104431,ruth.mutua4431,ruth.mutua4431@strathmore.edu,student,Ruth Mutua,True
U_104432,caroline.ochieng4432,caroline.ochieng4432@strathmore.edu,student,Caroline Ochieng,True
U_104433,ruth.muthoni4433,ruth.muthoni4433@strathmore.edu,student,Ruth Muthoni,True
U_104434,joyce.wambui4434,joyce.wambui4434@strathmore.edu,student,Joyce Wambui,True
U_104435,daniel.kamau4435,daniel.kamau4435@strathmore.edu,student,Daniel Kamau,True
U_104436,james.kibet4436,james.kibet4436@strathmore.edu,student,James Kibet,True
U_104437,brian.kariuki4437,brian.kariuki4437@strathmore.edu,student,Brian Kariuki,True
U_104438,sarah.kibet4438,sarah.kibet4438@strathmore.edu,student,Sarah Kibet,False
U_104439,jane.kariuki4439,jane.kariuki4439@strathmore.edu,student,Jane Kariuki,True
U_104440,daniel.njeri4440,daniel.njeri4440@strathmore.edu,student,Daniel Njeri,True
U_104441,david.wambui4441,david.wambui4441@strathmore.edu,student,David Wambui,True
U_104442,ann.mutua4442,ann.mutua4442@strathmore.edu,student,Ann Mutua,True
U_104443,john.wambui4443,john.wambui4443@strathmore.edu,student,John Wambui,True
U_104444,mary.kibet4444,mary.kibet4444@strathmore.edu,student,Mary Kibet,True
U_104445,nancy.ochieng4445,nancy.ochieng4445@strathmore.edu,student,Nancy Ochieng,True
U_104446,emmanuel.jepkorir4446,emmanuel.jepkorir4446@strathmore.edu,student,Emmanuel Jepkorir,True
U_104447,caroline.wangui4447,caroline.wangui4447@strathmore.edu,student,Caroline Wangui,True
U_104448,jane.wangui4448,jane.wangui4448@strathmore.edu,student,Jane Wangui,True
U_104449,mary.njeri4449,mary.njeri4449@strathmore.edu,student,Mary Njeri,True
U_104450,john.ochieng4450,john.ochieng4450@strathmore.edu,student,John Ochieng,True
U_104451,ruth.mutua4451,ruth.mutua4451@strathmore.edu,student,Ruth Mutua,True
U_104452,james.kibet4452,james.kibet4452@strathmore.edu,student,James Kibet,True
U_104453,lucy.mwangi4453,lucy.mwangi4453@strathmore.edu,student,Lucy Mwangi,True
U_104454,kevin.chebet4454,kevin.chebet4454@strathmore.edu,student,Kevin Chebet,True
U_104455,david.jepkorir4455,david.jepkorir4455@strathmore.edu,student,David Jepkorir,True
U_104456,lucy.wambui4456,lucy.wambui4456@strathmore.edu,student,Lucy Wambui,True
U_104457,daniel.kipchoge4457,daniel.kipchoge4457@strathmore.edu,student,Daniel Kipchoge,True
U_104458,nancy.kamau4458,nancy.kamau4458@strathmore.edu,student,Nancy Kamau,True
U_104459,sarah.chebet4459,sarah.chebet4459@strathmore.edu,student,Sarah Chebet,True
U_104460,nancy.mutua4460,nancy.mutua4460@strathmore.edu,student,Nancy Mutua,True
U_104461,jane.njoroge4461,jane.njoroge4461@strathmore.edu,student,Jane Njoroge,True
U_104462,michael.kamau4462,michael.kamau4462@strathmore.edu,student,Michael Kamau,True
U_104463,mary.kariuki4463,mary.kariuki4463@strathmore.edu,student,Mary Kariuki,True
U_104464,grace.wanjiru4464,grace.wanjiru4464@strathmore.edu,student,Grace Wanjiru,True
U_104465,michael.nyambura4465,michael.nyambura4465@strathmore.edu,student,Michael Nyambura,True
U_104466,brian.kipchoge4466,brian.kipchoge4466@strathmore.edu,student,Brian Kipchoge,True
U_104467,james.kamau4467,james.kamau4467@strathmore.edu,student,James Kamau,False
U_104468,grace.nyambura4468,grace.nyambura4468@strathmore.edu,student,Grace Nyambura,True
U_104469,vincent.kamau4469,vincent.kamau4469@strathmore.edu,student,Vincent Kamau,True
U_104470,lucy.ochieng4470,lucy.ochieng4470@strathmore.edu,student,Lucy Ochieng,True
U_104471,jane.nyambura4471,jane.nyambura4471@strathmore.edu,student,Jane Nyambura,True
U_104472,john.muthoni4472,john.muthoni4472@strathmore.edu,student,John Muthoni,True
U_104473,kevin.wanjiru4473,kevin.wanjiru4473@strathmore.edu,student,Kevin Wanjiru,True
U_104474,jane.mwangi4474,jane.mwangi4474@strathmore.edu,student,Jane Mwangi,True
U_104475,mary.otieno4475,mary.otieno4475@strathmore.edu,student,Mary Otieno,True
U_104476,rose.kipchoge4476,rose.kipchoge4476@strathmore.edu,student,Rose Kipchoge,True
U_104477,jane.kipchoge4477,jane.kipchoge4477@strathmore.edu,student,Jane Kipchoge,True
U_104478,jane.wambui4478,jane.wambui4478@strathmore.edu,student,Jane Wambui,True
U_104479,ruth.muthoni4479,ruth.muthoni4479@strathmore.edu,student,Ruth Muthoni,True
U_104480,lucy.wanjiru4480,lucy.wanjiru4480@strathmore.edu,student,Lucy Wanjiru,True
U_104481,rose.kibet4481,rose.kibet4481@strathmore.edu,student,Rose Kibet,False
U_104482,vincent.mutua4482,vincent.mutua4482@strathmore.edu,student,Vincent Mutua,True
U_104483,joyce.kibet4483,joyce.kibet4483@strathmore.edu,student,Joyce Kibet,True
U_104484,peter.muthoni4484,peter.muthoni4484@strathmore.edu,student,Peter Muthoni,True
U_104485,faith.mwangi4485,faith.mwangi4485@strathmore.edu,student,Faith Mwangi,True
U_104486,joyce.nyambura4486,joyce.nyambura4486@strathmore.edu,student,Joyce Nyambura,False
U_104487,faith.chebet4487,faith.chebet4487@strathmore.edu,student,Faith Chebet,True
U_104488,ann.muthoni4488,ann.muthoni4488@strathmore.edu,student,Ann Muthoni,True
U_104489,peter.jepkorir4489,peter.jepkorir4489@strathmore.edu,student,Peter Jepkorir,True
U_104490,daniel.jepkorir4490,daniel.jepkorir4490@strathmore.edu,student,Daniel Jepkorir,True
U_104491,michael.nyambura4491,michael.nyambura4491@strathmore.edu,student,Michael Nyambura,True
U_104492,ruth.wambui4492,ruth.wambui4492@strathmore.edu,student,Ruth Wambui,True
U_104493,brian.kamau4493,brian.kamau4493@strathmore.edu,student,Brian Kamau,True
U_104494,vincent.kipchoge4494,vincent.kipchoge4494@strathmore.edu,student,Vincent Kipchoge,True
U_104495,jane.kibet4495,jane.kibet4495@strathmore.edu,student,Jane Kibet,True
U_104496,michael.nyambura4496,michael.nyambura4496@strathmore.edu,student,Michael Nyambura,True
U_104497,jane.wanjiru4497,jane.wanjiru4497@strathmore.edu,student,Jane Wanjiru,True
U_104498,brian.kibet4498,brian.kibet4498@strathmore.edu,student,Brian Kibet,True
U_104499,ruth.njoroge4499,ruth.njoroge4499@strathmore.edu,student,Ruth Njoroge,True
U_104500,emmanuel.mwangi4500,emmanuel.mwangi4500@strathmore.edu,student,Emmanuel Mwangi,True
U_104501,michael.kamau4501,michael.kamau4501@strathmore.edu,student,Michael Kamau,True
U_104502,caroline.njeri4502,caroline.njeri4502@strathmore.edu,student,Caroline Njeri,True
U_104503,caroline.wambui4503,caroline.wambui4503@strathmore.edu,student,Caroline Wambui,True
U_104504,joseph.kibet4504,joseph.kibet4504@strathmore.edu,student,Joseph Kibet,True
U_104505,joseph.wanjiru4505,joseph.wanjiru4505@strathmore.edu,student,Joseph Wanjiru,True
U_104506,rose.nyambura4506,rose.nyambura4506@strathmore.edu,student,Rose Nyambura,True
U_104507,ruth.kibet4507,ruth.kibet4507@strathmore.edu,student,Ruth Kibet,True
U_104508,samuel.njeri4508,samuel.njeri4508@strathmore.edu,student,Samuel Njeri,True
U_104509,kevin.kipchoge4509,kevin.kipchoge4509@strathmore.edu,student,Kevin Kipchoge,True
U_104510,jane.kibet4510,jane.kibet4510@strathmore.edu,student,Jane Kibet,False
U_104511,michael.kamau4511,michael.kamau4511@strathmore.edu,student,Michael Kamau,True
U_104512,lucy.mwangi4512,lucy.mwangi4512@strathmore.edu,student,Lucy Mwangi,True
U_104513,michael.wanjiru4513,michael.wanjiru4513@strathmore.edu,student,Michael Wanjiru,True
U_104514,nancy.mwangi4514,nancy.mwangi4514@strathmore.edu,student,Nancy Mwangi,True
U_104515,james.kibet4515,james.kibet4515@strathmore.edu,student,James Kibet,True
U_104516,samuel.chebet4516,samuel.chebet4516@strathmore.edu,student,Samuel Chebet,True
U_104517,michael.achieng4517,michael.achieng4517@strathmore.edu,student,Michael Achieng,True
U_104518,faith.kariuki4518,faith.kariuki4518@strathmore.edu,student,Faith Kariuki,True
U_104519,rose.achieng4519,rose.achieng4519@strathmore.edu,student,Rose Achieng,True
U_104520,john.wangui4520,john.wangui4520@strathmore.edu,student,John Wangui,True
U_104521,emmanuel.otieno4521,emmanuel.otieno4521@strathmore.edu,student,Emmanuel Otieno,True
U_104522,ruth.wangui4522,ruth.wangui4522@strathmore.edu,student,Ruth Wangui,True
U_104523,samuel.jepkorir4523,samuel.jepkorir4523@strathmore.edu,student,Samuel Jepkorir,True
U_104524,samuel.chebet4524,samuel.chebet4524@strathmore.edu,student,Samuel Chebet,True
U_104525,faith.muthoni4525,faith.muthoni4525@strathmore.edu,student,Faith Muthoni,True
U_104526,brian.mutua4526,brian.mutua4526@strathmore.edu,student,Brian Mutua,True
U_104527,vincent.kamau4527,vincent.kamau4527@strathmore.edu,student,Vincent Kamau,True
U_104528,james.achieng4528,james.achieng4528@strathmore.edu,student,James Achieng,True
U_104529,michael.chebet4529,michael.chebet4529@strathmore.edu,student,Michael Chebet,True
U_104530,david.ochieng4530,david.ochieng4530@strathmore.edu,student,David Ochieng,True
U_104531,caroline.kamau4531,caroline.kamau4531@strathmore.edu,student,Caroline Kamau,True
U_104532,mary.njeri4532,mary.njeri4532@strathmore.edu,student,Mary Njeri,True
U_104533,rose.otieno4533,rose.otieno4533@strathmore.edu,student,Rose Otieno,True
U_104534,nancy.njeri4534,nancy.njeri4534@strathmore.edu,student,Nancy Njeri,True
U_104535,daniel.kamau4535,daniel.kamau4535@strathmore.edu,student,Daniel Kamau,True
U_104536,kevin.achieng4536,kevin.achieng4536@strathmore.edu,student,Kevin Achieng,True
U_104537,kevin.achieng4537,kevin.achieng4537@strathmore.edu,student,Kevin Achieng,True
U_104538,james.wanjiru4538,james.wanjiru4538@strathmore.edu,student,James Wanjiru,True
U_104539,vincent.otieno4539,vincent.otieno4539@strathmore.edu,student,Vincent Otieno,True
U_104540,david.nyambura4540,david.nyambura4540@strathmore.edu,student,David Nyambura,True
U_104541,mary.kariuki4541,mary.kariuki4541@strathmore.edu,student,Mary Kariuki,True
U_104542,peter.wanjiru4542,peter.wanjiru4542@strathmore.edu,student,Peter Wanjiru,True
U_104543,peter.kipchoge4543,peter.kipchoge4543@strathmore.edu,student,Peter Kipchoge,True
U_104544,mary.ochieng4544,mary.ochieng4544@strathmore.edu,student,Mary Ochieng,True
U_104545,ruth.kipchoge4545,ruth.kipchoge4545@strathmore.edu,student,Ruth Kipchoge,True
U_104546,kevin.kamau4546,kevin.kamau4546@strathmore.edu,student,Kevin Kamau,True
U_104547,brian.kariuki4547,brian.kariuki4547@strathmore.edu,student,Brian Kariuki,True
U_104548,james.wanjiru4548,james.wanjiru4548@strathmore.edu,student,James Wanjiru,True
U_104549,sarah.kibet4549,sarah.kibet4549@strathmore.edu,student,Sarah Kibet,True
U_104550,faith.kamau4550,faith.kamau4550@strathmore.edu,student,Faith Kamau,True
U_104551,faith.kibet4551,faith.kibet4551@strathmore.edu,student,Faith Kibet,True
U_104552,samuel.jepkorir4552,samuel.jepkorir4552@strathmore.edu,student,Samuel Jepkorir,True
U_104553,mary.njoroge4553,mary.njoroge4553@strathmore.edu,student,Mary Njoroge,True
U_104554,joseph.mutua4554,joseph.mutua4554@strathmore.edu,student,Joseph Mutua,True
U_104555,joyce.kariuki4555,joyce.kariuki4555@strathmore.edu,student,Joyce Kariuki,True
U_104556,lucy.otieno4556,lucy.otieno4556@strathmore.edu,student,Lucy Otieno,True
U_104557,mary.wanjiru4557,mary.wanjiru4557@strathmore.edu,student,Mary Wanjiru,True
U_104558,nancy.kariuki4558,nancy.kariuki4558@strathmore.edu,student,Nancy Kariuki,True
U_104559,peter.chebet4559,peter.chebet4559@strathmore.edu,student,Peter Chebet,True
U_104560,ruth.kipchoge4560,ruth.kipchoge4560@strathmore.edu,student,Ruth Kipchoge,True
U_104561,rose.wangui4561,rose.wangui4561@strathmore.edu,student,Rose Wangui,True
U_104562,faith.ochieng4562,faith.ochieng4562@strathmore.edu,student,Faith Ochieng,True
U_104563,michael.achieng4563,michael.achieng4563@strathmore.edu,student,Michael Achieng,True
U_104564,samuel.kipchoge4564,samuel.kipchoge4564@strathmore.edu,student,Samuel Kipchoge,True
U_104565,sarah.njoroge4565,sarah.njoroge4565@strathmore.edu,student,Sarah Njoroge,True
U_104566,ruth.njeri4566,ruth.njeri4566@strathmore.edu,student,Ruth Njeri,True
U_104567,rose.kariuki4567,rose.kariuki4567@strathmore.edu,student,Rose Kariuki,True
U_104568,samuel.wambui4568,samuel.wambui4568@strathmore.edu,student,Samuel Wambui,True
U_104569,joseph.wangui4569,joseph.wangui4569@strathmore.edu,student,Joseph Wangui,True
U_104570,michael.wangui4570,michael.wangui4570@strathmore.edu,student,Michael Wangui,True
U_104571,rose.mutua4571,rose.mutua4571@strathmore.edu,student,Rose Mutua,False
U_104572,peter.wangui4572,peter.wangui4572@strathmore.edu,student,Peter Wangui,True
U_104573,nancy.kipchoge4573,nancy.kipchoge4573@strathmore.edu,student,Nancy Kipchoge,True
U_104574,james.achieng4574,james.achieng4574@strathmore.edu,student,James Achieng,True
U_104575,caroline.achieng4575,caroline.achieng4575@strathmore.edu,student,Caroline Achieng,True
U_104576,lucy.kibet4576,lucy.kibet4576@strathmore.edu,student,Lucy Kibet,True
U_104577,grace.ochieng4577,grace.ochieng4577@strathmore.edu,student,Grace Ochieng,True
U_104578,david.wambui4578,david.wambui4578@strathmore.edu,student,David Wambui,True
U_104579,brian.otieno4579,brian.otieno4579@strathmore.edu,student,Brian Otieno,True
U_104580,daniel.kipchoge4580,daniel.kipchoge4580@strathmore.edu,student,Daniel Kipchoge,True
U_104581,james.mwangi4581,james.mwangi4581@strathmore.edu,student,James Mwangi,True
U_104582,kevin.otieno4582,kevin.otieno4582@strathmore.edu,student,Kevin Otieno,False
U_104583,samuel.jepkorir4583,samuel.jepkorir4583@strathmore.edu,student,Samuel Jepkorir,True
U_104584,joseph.njeri4584,joseph.njeri4584@strathmore.edu,student,Joseph Njeri,True
U_104585,michael.ochieng4585,michael.ochieng4585@strathmore.edu,student,Michael Ochieng,True
U_104586,caroline.muthoni4586,caroline.muthoni4586@strathmore.edu,student,Caroline Muthoni,True
U_104587,lucy.njeri4587,lucy.njeri4587@strathmore.edu,student,Lucy Njeri,True
U_104588,ruth.muthoni4588,ruth.muthoni4588@strathmore.edu,student,Ruth Muthoni,True
U_104589,caroline.wanjiru4589,caroline.wanjiru4589@strathmore.edu,student,Caroline Wanjiru,True
U_104590,mary.mutua4590,mary.mutua4590@strathmore.edu,student,Mary Mutua,True
U_104591,james.muthoni4591,james.muthoni4591@strathmore.edu,student,James Muthoni,True
U_104592,joseph.achieng4592,joseph.achieng4592@strathmore.edu,student,Joseph Achieng,True
U_104593,joseph.mutua4593,joseph.mutua4593@strathmore.edu,student,Joseph Mutua,True
U_104594,joyce.chebet4594,joyce.chebet4594@strathmore.edu,student,Joyce Chebet,True
U_104595,daniel.wambui4595,daniel.wambui4595@strathmore.edu,student,Daniel Wambui,True
U_104596,daniel.mutua4596,daniel.mutua4596@strathmore.edu,student,Daniel Mutua,True
U_104597,jane.kipchoge4597,jane.kipchoge4597@strathmore.edu,student,Jane Kipchoge,True
U_104598,john.njoroge4598,john.njoroge4598@strathmore.edu,student,John Njoroge,True
U_104599,michael.kamau4599,michael.kamau4599@strathmore.edu,student,Michael Kamau,True
U_104600,lucy.muthoni4600,lucy.muthoni4600@strathmore.edu,student,Lucy Muthoni,True
U_104601,lucy.wangui4601,lucy.wangui4601@strathmore.edu,student,Lucy Wangui,True
U_104602,joseph.ochieng4602,joseph.ochieng4602@strathmore.edu,student,Joseph Ochieng,False
U_104603,daniel.mutua4603,daniel.mutua4603@strathmore.edu,student,Daniel Mutua,True
U_104604,joseph.njeri4604,joseph.njeri4604@strathmore.edu,student,Joseph Njeri,True
U_104605,samuel.kibet4605,samuel.kibet4605@strathmore.edu,student,Samuel Kibet,False
U_104606,ruth.wanjiru4606,ruth.wanjiru4606@strathmore.edu,student,Ruth Wanjiru,True
U_104607,mary.njeri4607,mary.njeri4607@strathmore.edu,student,Mary Njeri,True
U_104608,lucy.njoroge4608,lucy.njoroge4608@strathmore.edu,student,Lucy Njoroge,True
U_104609,sarah.muthoni4609,sarah.muthoni4609@strathmore.edu,student,Sarah Muthoni,True
U_104610,ruth.mutua4610,ruth.mutua4610@strathmore.edu,student,Ruth Mutua,True
U_104611,peter.njeri4611,peter.njeri4611@strathmore.edu,student,Peter Njeri,True
U_104612,daniel.ochieng4612,daniel.ochieng4612@strathmore.edu,student,Daniel Ochieng,True
U_104613,david.mwangi4613,david.mwangi4613@strathmore.edu,student,David Mwangi,True
U_104614,samuel.njeri4614,samuel.njeri4614@strathmore.edu,student,Samuel Njeri,True
U_104615,vincent.kamau4615,vincent.kamau4615@strathmore.edu,student,Vincent Kamau,True
U_104616,brian.wambui4616,brian.wambui4616@strathmore.edu,student,Brian Wambui,True
U_104617,kevin.jepkorir4617,kevin.jepkorir4617@strathmore.edu,student,Kevin Jepkorir,True
U_104618,david.jepkorir4618,david.jepkorir4618@strathmore.edu,student,David Jepkorir,True
U_104619,mary.njeri4619,mary.njeri4619@strathmore.edu,student,Mary Njeri,False
U_104620,kevin.mutua4620,kevin.mutua4620@strathmore.edu,student,Kevin Mutua,True
U_104621,nancy.nyambura4621,nancy.nyambura4621@strathmore.edu,student,Nancy Nyambura,True
U_104622,emmanuel.njoroge4622,emmanuel.njoroge4622@strathmore.edu,student,Emmanuel Njoroge,True
U_104623,joyce.njeri4623,joyce.njeri4623@strathmore.edu,student,Joyce Njeri,True
U_104624,daniel.muthoni4624,daniel.muthoni4624@strathmore.edu,student,Daniel Muthoni,False
U_104625,peter.kipchoge4625,peter.kipchoge4625@strathmore.edu,student,Peter Kipchoge,True
U_104626,ruth.chebet4626,ruth.chebet4626@strathmore.edu,student,Ruth Chebet,True
U_104627,emmanuel.wambui4627,emmanuel.wambui4627@strathmore.edu,student,Emmanuel Wambui,True
U_104628,joseph.otieno4628,joseph.otieno4628@strathmore.edu,student,Joseph Otieno,True
U_104629,james.mutua4629,james.mutua4629@strathmore.edu,student,James Mutua,True
U_104630,emmanuel.chebet4630,emmanuel.chebet4630@strathmore.edu,student,Emmanuel Chebet,True
U_104631,mary.otieno4631,mary.otieno4631@strathmore.edu,student,Mary Otieno,True
U_104632,grace.wangui4632,grace.wangui4632@strathmore.edu,student,Grace Wangui,True
U_104633,nancy.kibet4633,nancy.kibet4633@strathmore.edu,student,Nancy Kibet,True
U_104634,jane.njoroge4634,jane.njoroge4634@strathmore.edu,student,Jane Njoroge,True
U_104635,joyce.nyambura4635,joyce.nyambura4635@strathmore.edu,student,Joyce Nyambura,True
U_104636,joyce.mutua4636,joyce.mutua4636@strathmore.edu,student,Joyce Mutua,False
U_104637,jane.wangui4637,jane.wangui4637@strathmore.edu,student,Jane Wangui,True
U_104638,jane.nyambura4638,jane.nyambura4638@strathmore.edu,student,Jane Nyambura,True
U_104639,nancy.wambui4639,nancy.wambui4639@strathmore.edu,student,Nancy Wambui,True
U_104640,grace.chebet4640,grace.chebet4640@strathmore.edu,student,Grace Chebet,True
U_104641,ann.achieng4641,ann.achieng4641@strathmore.edu,student,Ann Achieng,True
U_104642,james.njoroge4642,james.njoroge4642@strathmore.edu,student,James Njoroge,True
U_104643,jane.njeri4643,jane.njeri4643@strathmore.edu,student,Jane Njeri,True
U_104644,joyce.wambui4644,joyce.wambui4644@strathmore.edu,student,Joyce Wambui,True
U_104645,ruth.muthoni4645,ruth.muthoni4645@strathmore.edu,student,Ruth Muthoni,True
U_104646,joseph.achieng4646,joseph.achieng4646@strathmore.edu,student,Joseph Achieng,True
U_104647,michael.kamau4647,michael.kamau4647@strathmore.edu,student,Michael Kamau,True
U_104648,ann.ochieng4648,ann.ochieng4648@strathmore.edu,student,Ann Ochieng,False
U_104649,faith.wambui4649,faith.wambui4649@strathmore.edu,student,Faith Wambui,True
U_104650,david.otieno4650,david.otieno4650@strathmore.edu,student,David Otieno,True
U_104651,david.wangui4651,david.wangui4651@strathmore.edu,student,David Wangui,True
U_104652,grace.kamau4652,grace.kamau4652@strathmore.edu,student,Grace Kamau,True
U_104653,grace.kamau4653,grace.kamau4653@strathmore.edu,student,Grace Kamau,True
U_104654,peter.njoroge4654,peter.njoroge4654@strathmore.edu,student,Peter Njoroge,True
U_104655,samuel.jepkorir4655,samuel.jepkorir4655@strathmore.edu,student,Samuel Jepkorir,True
U_104656,sarah.jepkorir4656,sarah.jepkorir4656@strathmore.edu,student,Sarah Jepkorir,True
U_104657,ruth.kamau4657,ruth.kamau4657@strathmore.edu,student,Ruth Kamau,True
U_104658,samuel.kamau4658,samuel.kamau4658@strathmore.edu,student,Samuel Kamau,True
U_104659,daniel.njoroge4659,daniel.njoroge4659@strathmore.edu,student,Daniel Njoroge,False
U_104660,brian.wangui4660,brian.wangui4660@strathmore.edu,student,Brian Wangui,True
U_104661,jane.njeri4661,jane.njeri4661@strathmore.edu,student,Jane Njeri,True
U_104662,john.kibet4662,john.kibet4662@strathmore.edu,student,John Kibet,True
U_104663,caroline.wambui4663,caroline.wambui4663@strathmore.edu,student,Caroline Wambui,True
U_104664,grace.muthoni4664,grace.muthoni4664@strathmore.edu,student,Grace Muthoni,True
U_104665,david.achieng4665,david.achieng4665@strathmore.edu,student,David Achieng,True
U_104666,ruth.achieng4666,ruth.achieng4666@strathmore.edu,student,Ruth Achieng,True
U_104667,mary.achieng4667,mary.achieng4667@strathmore.edu,student,Mary Achieng,True
U_104668,ruth.nyambura4668,ruth.nyambura4668@strathmore.edu,student,Ruth Nyambura,True
